20170120,37200
20170123,38060
20170124,38160
20170125,39400
20170126,39900
20170131,39460
20170201,39120
20170202,39360
20170203,39460
20170206,39560
20170207,38820
20170208,38400
20170209,38400
20170210,38360
20170213,37960
20170214,37580
20170215,37720
20170216,38020
20170217,37860
20170220,38660
20170221,38940
20170222,39300
20170223,39180
20170224,38220
20170227,38060
20170228,38440
20170302,39720
20170303,39620
20170306,40080
20170307,40200
20170308,40200
20170309,40200
20170310,40180
20170313,40600
20170314,41360
20170315,41400
20170316,41840
20170317,42400
20170320,41900
20170321,42560
20170322,42460
20170323,41800
20170324,41500
20170327,41200
20170328,41480
20170329,41780
20170330,41980
20170331,41200
20170403,41440
20170404,42080
20170405,42140
20170406,41840
20170407,41600
20170410,41940
20170411,41600
20170412,41900
20170413,42420
20170414,42020
20170417,41560
20170418,41500
20170419,40900
20170420,40280
20170421,40760
20170424,41240
20170425,42700
20170426,42800
20170427,43840
20170428,44620
20170502,44900
20170504,45520
20170508,47020
20170510,45600
20170511,45500
20170512,45820
20170515,46100
20170516,46380
20170517,46340
20170518,45940
20170519,44720
20170522,45100
20170523,44920
20170524,44880
20170525,45680
20170526,46080
20170529,45620
20170530,44640
20170531,44700
20170601,44680
20170602,45960
20170605,45940
20170607,45300
20170608,45160
20170609,46100
20170612,45380
20170613,45400
20170614,45360
20170615,45680
20170616,45580
20170619,46560
20170620,48140
20170621,47480
20170622,47960
20170623,47620
20170626,48280
20170627,48300
20170628,47700
20170629,47940
20170630,47540
20170703,47220
20170704,47000
20170705,47580
20170706,48060
20170707,47860
20170710,48660
20170711,49000
20170712,49880
20170713,50560
20170714,50480
20170717,50640
20170718,50840
20170719,50740
20170720,51200
20170721,51080
20170724,50860
20170725,50000
20170726,49840
20170727,49800
20170728,47760
20170731,48200
20170801,48600
20170802,49000
20170803,47780
20170804,47700
20170807,47580
20170808,47720
20170809,46280
20170810,45900
20170811,44620
20170814,45000
20170816,46200
20170817,47040
20170818,46900
20170821,46840
20170822,47000
20170823,47480
20170824,47520
20170825,47020
20170828,46100
20170829,46080
20170830,46200
20170831,46320
20170901,46480
20170904,46040
20170905,46760
20170906,47000
20170907,48120
20170908,49080
20170911,49800
20170912,49600
20170913,49620
20170914,50300
20170915,50400
20170918,52480
20170919,52120
20170920,52220
20170921,52800
20170922,53000
20170925,53620
20170926,51660
20170927,51680
20170928,51260
20170929,51280
20171010,52800
20171011,54640
20171012,54800
20171013,54000
20171016,53920
20171017,54800
20171018,54760
20171019,52980
20171020,53840
20171023,54300
20171024,54040
20171025,53900
20171026,52400
20171027,53080
20171030,54040
20171031,55080
20171101,57220
20171102,57060
20171103,56380
20171106,56380
20171107,56100
20171108,56760
20171109,56340
20171110,56400
20171113,56380
20171114,55920
20171115,55340
20171116,55780
20171117,55820
20171120,55200
20171121,55280
20171122,55960
20171123,55300
20171124,55460
20171127,52640
20171128,53280
20171129,52600
20171130,50800
20171201,50840
20171204,51340
20171205,51260
20171206,50020
20171207,50740
20171208,52000
20171211,51780
20171212,52100
20171213,51320
20171214,51060
20171215,50620
20171218,51200
20171219,51560
20171220,50880
20171221,49140
20171222,49700
20171226,48200
20171227,49360
20171228,50960
20180102,51020
20180103,51620
20180104,51080
20180105,52120
20180108,52020
20180109,50400
20180110,48840
20180111,48240
20180112,48200
20180115,48540
20180116,50000
20180117,49620
20180118,49900
20180119,49320
20180122,48240
20180123,49160
20180124,49340
20180125,50260
20180126,50780
20180129,51220
20180130,49800
20180131,49900
20180201,49820
20180202,47700
20180205,47920
20180206,47420
20180207,45800
20180208,46000
20180209,44700
20180212,45720
20180213,47540
20180214,49000
20180219,48380
20180220,47400
20180221,47280
20180222,46760
20180223,47220
20180226,47380
20180227,47380
20180228,47060
20180302,46020
20180305,45200
20180306,47020
20180307,48620
20180308,49200
20180309,49740
20180312,49740
20180313,51660
20180314,51760
20180315,51540
20180316,51140
20180319,50740
20180320,51200
20180321,51060
20180322,51780
20180323,49720
20180326,50280
20180327,49980
20180328,48700
20180329,49040
20180330,49220
20180402,48540
20180403,48120
20180404,46920
20180405,48740
20180406,48400
20180409,49200
20180410,48880
20180411,48860
20180412,49000
20180413,49800
20180416,50340
20180417,49980
20180418,51360
20180419,52780
20180420,51620
20180423,51900
20180424,50460
20180425,50400
20180426,52140
20180427,53000
20180430,53000
20180502,53000
20180503,53000
20180504,51900
20180508,52600
20180509,50900
20180510,51600
20180511,51300
20180514,50100
20180515,49200
20180516,49850
20180517,49400
20180518,49500
20180521,50000
20180523,51800
20180524,51400
20180525,52700
20180528,52300
20180529,51300
20180530,49500
20180531,50700
20180601,51300
20180604,51100
20180605,51300
20180607,50600
20180608,49650
20180611,49900
20180612,49400
20180614,48200
20180615,47650
20180618,46600
20180619,47000
20180620,47000
20180621,47050
20180622,47250
20180625,46650
20180626,47000
20180627,47950
20180628,46800
20180629,46650
20180702,45550
20180703,46150
20180704,46250
20180705,45950
20180706,44900
20180709,45600
20180710,46300
20180711,46000
20180712,45500
20180713,46500
20180716,46050
20180717,45850
20180718,46550
20180719,46900
20180720,47450
20180723,46500
20180724,46150
20180725,46150
20180726,46900
20180727,46900
20180730,46500
20180731,46250
20180801,46550
20180802,45550
20180803,45750
20180806,45800
20180807,46700
20180808,46800
20180809,46900
20180810,45400
20180813,45050
20180814,45150
20180816,44250
20180817,44100
20180820,43850
20180821,44800
20180822,46100
20180823,46200
20180824,46150
20180827,46300
20180828,46550
20180829,46800
20180830,47650
20180831,48450
20180903,47450
20180904,47650
20180905,46600
20180906,46100
20180907,44900
20180910,45500
20180911,45050
20180912,44550
20180913,44050
20180914,45850
20180917,45150
20180918,45500
20180919,46150
20180920,47250
20180921,47400
20180927,47500
20180928,46450
20181001,46350
20181002,45700
20181004,44700
20181005,44700
20181008,44950
20181010,45300
20181011,43100
20181012,44000
20181015,43800
20181016,43600
20181017,44150
20181018,44050
20181019,43900
20181022,43550
20181023,43050
20181024,42550
20181025,41000
20181026,41000
20181029,41400
20181030,42350
20181031,42400
20181101,42150
20181102,44150
20181105,43800
20181106,43750
20181107,44000
20181108,44050
20181109,44300
20181112,45200
20181113,44500
20181114,44100
20181115,44250
20181116,44000
20181119,43650
20181120,42800
20181121,42100
20181122,42450
20181123,42400
20181126,42600
20181127,43050
20181128,43150
20181129,43150
20181130,41850
20181203,43250
20181204,42150
20181205,41450
20181206,40500
20181207,40950
20181210,40200
20181211,40250
20181212,40450
20181213,40000
20181214,38950
20181217,39150
20181218,38900
20181219,39100
20181220,38650
20181221,38650
20181224,38800
20181226,38350
20181227,38250
20181228,38700
