date,open,high,low,close,volume,Name
2013-11-15,28680,29240,28640,29240,8339250,삼성전자
2013-11-18,29400,29520,29300,29480,6386800,삼성전자
2013-11-19,29660,29780,29540,29780,8183550,삼성전자
2013-11-20,29460,29740,29280,29400,8178150,삼성전자
2013-11-21,29440,29440,28640,28800,9019800,삼성전자
2013-11-22,28820,29120,28620,29000,8574600,삼성전자
2013-11-25,29020,29440,29020,29300,6615300,삼성전자
2013-11-26,29160,29580,29100,29580,8586250,삼성전자
2013-11-27,29340,29520,29200,29400,9351700,삼성전자
2013-11-28,29600,29880,29580,29880,10644900,삼성전자
2013-11-29,29980,29980,29700,29880,6752200,삼성전자
2013-12-02,30000,30060,29340,29340,7487800,삼성전자
2013-12-03,29280,29560,29140,29220,7798600,삼성전자
2013-12-04,29000,29060,28620,28640,10844000,삼성전자
2013-12-05,28660,28920,28440,28800,10479650,삼성전자
2013-12-06,29080,29080,28560,28560,9147450,삼성전자
2013-12-09,28800,29080,28800,29080,6996900,삼성전자
2013-12-10,28820,29020,28620,28800,7755600,삼성전자
2013-12-11,28520,28880,28320,28400,10629150,삼성전자
2013-12-12,27920,28200,27920,28200,14962050,삼성전자
2013-12-13,28200,28220,27800,27800,10053250,삼성전자
2013-12-16,27820,28080,27660,28000,8954400,삼성전자
2013-12-17,28340,28340,27860,27900,7762400,삼성전자
2013-12-18,28100,28200,27880,28020,10899200,삼성전자
2013-12-19,28360,28680,28360,28540,10552400,삼성전자
2013-12-20,28260,28540,28260,28540,8407400,삼성전자
2013-12-23,28740,28760,28580,28660,10639200,삼성전자
2013-12-24,28600,28640,28300,28300,10980350,삼성전자
2013-12-26,28160,28300,28020,28160,12307800,삼성전자
2013-12-27,28200,28220,27900,27920,10510000,삼성전자
2013-12-30,27920,27940,27200,27440,16908100,삼성전자
2014-01-02,26960,27100,26040,26180,31025000,삼성전자
2014-01-03,26000,26220,25740,25920,26496600,삼성전자
2014-01-06,26060,26400,25920,26140,19735800,삼성전자
2014-01-07,26000,26360,25900,26080,19763200,삼성전자
2014-01-08,26000,26080,25740,25820,20474650,삼성전자
2014-01-09,26140,26140,25500,25500,21250950,삼성전자
2014-01-10,25500,25720,25440,25440,18189150,삼성전자
2014-01-13,25660,25940,25460,25900,16449350,삼성전자
2014-01-14,25940,26600,25800,26260,14716650,삼성전자
2014-01-15,26600,26620,25960,25980,11747450,삼성전자
2014-01-16,26000,26200,25860,26020,9752450,삼성전자
2014-01-17,26020,26300,25840,25840,12774250,삼성전자
2014-01-20,26100,26380,25920,26320,8682800,삼성전자
2014-01-21,26300,26540,26220,26480,7562300,삼성전자
2014-01-22,26280,26560,26240,26560,10826500,삼성전자
2014-01-23,26320,26440,25980,25980,10336950,삼성전자
2014-01-24,26000,26360,25820,26140,14001750,삼성전자
2014-01-27,25860,26080,25700,25840,13346300,삼성전자
2014-01-28,25460,25860,25460,25660,11701350,삼성전자
2014-01-29,25600,25760,25540,25600,19181850,삼성전자
2014-02-03,25720,25760,25420,25440,16259200,삼성전자
2014-02-04,25260,25260,24980,24980,16033000,삼성전자
2014-02-05,24900,25100,24680,24740,14926650,삼성전자
2014-02-06,24900,25340,24800,25180,15197450,삼성전자
2014-02-07,25500,25580,25260,25500,9943600,삼성전자
2014-02-10,25420,25620,25240,25540,7799650,삼성전자
2014-02-11,25620,26300,25440,26220,12684000,삼성전자
2014-02-12,26620,26620,26100,26140,10027400,삼성전자
2014-02-13,26000,26400,25800,25960,5838450,삼성전자
2014-02-14,25920,26160,25840,26020,6220750,삼성전자
2014-02-17,25840,26120,25600,25700,9386650,삼성전자
2014-02-18,25700,25980,25640,25900,5910650,삼성전자
2014-02-19,26000,26000,25600,25800,6179750,삼성전자
2014-02-20,25800,25920,25620,25720,9543300,삼성전자
2014-02-21,26660,26660,26000,26600,14346200,삼성전자
2014-02-24,26680,26900,26420,26560,7425050,삼성전자
2014-02-25,26640,26800,26520,26680,8785300,삼성전자
2014-02-26,26740,26860,26500,26840,12918050,삼성전자
2014-02-27,26700,26840,26600,26820,7891350,삼성전자
2014-02-28,26740,26980,26640,26980,14232350,삼성전자
2014-03-03,26720,26800,26420,26500,12104150,삼성전자
2014-03-04,26400,26580,26300,26300,7900150,삼성전자
2014-03-05,26700,26820,26600,26600,7491500,삼성전자
2014-03-06,26580,26580,26200,26520,8616750,삼성전자
2014-03-07,26780,26780,26580,26780,7548650,삼성전자
2014-03-10,26400,26600,26340,26400,8657600,삼성전자
2014-03-11,26400,26540,26180,26440,9079800,삼성전자
2014-03-12,26400,26400,25860,25880,12579250,삼성전자
2014-03-13,25880,26260,25800,25800,11750200,삼성전자
2014-03-14,25400,25700,25400,25500,10836800,삼성전자
2014-03-17,25500,25520,25160,25320,8820000,삼성전자
2014-03-18,25400,25660,25320,25560,11045600,삼성전자
2014-03-19,25600,25700,25360,25380,7638550,삼성전자
2014-03-20,25400,25440,25240,25240,5939400,삼성전자
2014-03-21,25380,25460,25240,25460,8321300,삼성전자
2014-03-24,25200,25480,25180,25460,7073900,삼성전자
2014-03-25,25380,25400,24820,24940,13625000,삼성전자
2014-03-26,25380,25800,24960,25700,17444700,삼성전자
2014-03-27,25800,26660,25700,26660,20877850,삼성전자
2014-03-28,26400,26760,26400,26700,10648700,삼성전자
2014-03-31,26900,26900,26440,26860,13259850,삼성전자
2014-04-01,26900,26900,26620,26780,11081000,삼성전자
2014-04-02,27000,27140,26860,27140,13100050,삼성전자
2014-04-03,27020,27900,27020,27800,19098800,삼성전자
2014-04-04,27540,27940,27540,27600,18400350,삼성전자
2014-04-07,27940,27940,27480,27940,10761750,삼성전자
2014-04-08,27740,27980,27500,27880,10608200,삼성전자
2014-04-09,27880,27900,27280,27420,16061600,삼성전자
2014-04-10,27380,27600,27200,27600,9999200,삼성전자
2014-04-11,27240,27360,27180,27300,10659350,삼성전자
2014-04-14,27300,27720,27300,27400,10586000,삼성전자
2014-04-15,27720,27740,27380,27400,10969800,삼성전자
2014-04-16,27400,27840,27260,27600,9308550,삼성전자
2014-04-17,27520,27600,27320,27400,7241650,삼성전자
2014-04-18,27400,27580,27400,27560,9518350,삼성전자
2014-04-21,27580,27720,27500,27600,3299250,삼성전자
2014-04-22,27480,27680,27420,27500,6084300,삼성전자
2014-04-23,27880,27900,27640,27780,9500750,삼성전자
2014-04-24,28180,28180,27980,28140,10546200,삼성전자
2014-04-25,28400,28560,27960,27980,15269800,삼성전자
2014-04-28,28080,28120,27640,27760,9431450,삼성전자
2014-04-29,27780,27900,27020,27200,10909200,삼성전자
2014-04-30,27600,27620,26520,26860,15047300,삼성전자
2014-05-02,27080,27180,26880,26920,14943350,삼성전자
2014-05-07,27000,27120,26800,26880,14189700,삼성전자
2014-05-08,27100,27100,26880,27000,16281900,삼성전자
2014-05-09,27120,27160,26520,26700,13157050,삼성전자
2014-05-12,26720,27900,26640,27760,15944800,삼성전자
2014-05-13,27760,28500,27760,28000,12107400,삼성전자
2014-05-14,28180,28300,28020,28300,11103750,삼성전자
2014-05-15,28280,28380,28060,28200,6806700,삼성전자
2014-05-16,28000,28740,27980,28560,15856500,삼성전자
2014-05-19,28560,29000,28160,28960,19281050,삼성전자
2014-05-20,28900,29080,28700,29020,16007300,삼성전자
2014-05-21,28700,29000,28700,28820,10842500,삼성전자
2014-05-22,28820,28960,28520,28520,9540000,삼성전자
2014-05-23,28100,28560,28100,28560,8511650,삼성전자
2014-05-26,28400,28640,28300,28440,3735600,삼성전자
2014-05-27,28340,28460,28060,28140,4748400,삼성전자
2014-05-28,28380,28700,28180,28660,9200950,삼성전자
2014-05-29,29000,29300,28800,29200,12521500,삼성전자
2014-05-30,29400,29640,28860,28860,15831050,삼성전자
2014-06-02,28860,29160,28780,29100,7439450,삼성전자
2014-06-03,29680,29900,29300,29400,17234250,삼성전자
2014-06-05,29320,29600,29000,29140,13507050,삼성전자
2014-06-09,29400,29460,28040,28180,22269600,삼성전자
2014-06-10,28420,28760,28100,28720,9214100,삼성전자
2014-06-11,28240,28600,28240,28440,8625750,삼성전자
2014-06-12,28600,28600,28020,28260,12943150,삼성전자
2014-06-13,28040,28080,27260,27340,18589050,삼성전자
2014-06-16,27600,27640,27240,27480,15319950,삼성전자
2014-06-17,27200,27560,27020,27480,13476750,삼성전자
2014-06-18,27460,27520,27120,27160,11044350,삼성전자
2014-06-19,26900,26980,26400,26460,22339700,삼성전자
2014-06-20,26600,26600,25920,26020,23902650,삼성전자
2014-06-23,26420,26640,26320,26440,12488250,삼성전자
2014-06-24,26800,27080,26640,26900,11890850,삼성전자
2014-06-25,26600,26660,26360,26400,10231900,삼성전자
2014-06-26,26180,26860,26140,26500,12765300,삼성전자
2014-06-27,26140,26380,26120,26220,8953050,삼성전자
2014-06-30,26200,26480,26180,26440,8881050,삼성전자
2014-07-01,26160,26280,26020,26200,8725400,삼성전자
2014-07-02,26340,26620,26120,26600,11139250,삼성전자
2014-07-03,26720,26720,26320,26360,8543050,삼성전자
2014-07-04,26440,26520,26060,26120,5978850,삼성전자
2014-07-07,25820,26020,25800,25840,9437050,삼성전자
2014-07-08,25880,26380,25740,25900,12073200,삼성전자
2014-07-09,25740,26160,25660,26160,11829900,삼성전자
2014-07-10,26160,26220,26040,26120,8960200,삼성전자
2014-07-11,26000,26040,25640,25680,10779600,삼성전자
2014-07-14,25960,26000,25720,25720,7082150,삼성전자
2014-07-15,26000,26460,25940,26400,11976050,삼성전자
2014-07-16,26260,26460,26220,26420,9114200,삼성전자
2014-07-17,26520,26700,26400,26600,10922700,삼성전자
2014-07-18,26300,26860,26280,26860,9742650,삼성전자
2014-07-21,26980,27200,26860,27060,8059950,삼성전자
2014-07-22,26960,27160,26900,26960,6300950,삼성전자
2014-07-23,27080,27140,26700,26760,6417300,삼성전자
2014-07-24,27000,27160,26620,27100,8051700,삼성전자
2014-07-25,26920,27100,26700,27100,8790150,삼성전자
2014-07-28,27100,27340,26880,27160,8992550,삼성전자
2014-07-29,27100,27760,27060,27720,12809300,삼성전자
2014-07-30,27760,28160,27480,27900,17359450,삼성전자
2014-07-31,27480,27700,26720,26860,24351350,삼성전자
2014-08-01,26100,26560,25840,25840,28231050,삼성전자
2014-08-04,26000,26340,25820,26340,12066750,삼성전자
2014-08-05,26020,26420,26000,26320,8626450,삼성전자
2014-08-06,26120,26320,25900,26000,10830100,삼성전자
2014-08-07,26000,26040,25700,25800,9527250,삼성전자
2014-08-08,25680,25700,24960,25000,20621450,삼성전자
2014-08-11,25500,25640,25140,25400,18619250,삼성전자
2014-08-12,25400,25880,25240,25320,8995700,삼성전자
2014-08-13,25500,25500,24960,25280,12845000,삼성전자
2014-08-14,25480,25640,25080,25220,10447350,삼성전자
2014-08-18,25580,25600,25000,25000,10518950,삼성전자
2014-08-19,25280,25460,25060,25080,10044400,삼성전자
2014-08-20,25280,25420,25020,25220,9430600,삼성전자
2014-08-21,25100,25220,24620,24700,17105400,삼성전자
2014-08-22,24900,24940,24700,24940,8407650,삼성전자
2014-08-25,24620,24620,24420,24560,11577200,삼성전자
2014-08-26,24700,24700,24420,24440,10719450,삼성전자
2014-08-27,24460,24740,24440,24600,12171000,삼성전자
2014-08-28,25160,25160,24720,24840,10311850,삼성전자
2014-08-29,24760,24760,24560,24680,14558250,삼성전자
2014-09-01,24720,24740,24480,24520,5664050,삼성전자
2014-09-02,24420,24500,23880,23880,15899600,삼성전자
2014-09-03,24000,24000,23600,23780,21238750,삼성전자
2014-09-04,24200,24320,24040,24200,12099950,삼성전자
2014-09-05,24300,24320,23900,24020,10770400,삼성전자
2014-09-11,24000,24140,23840,23840,23309200,삼성전자
2014-09-12,24000,24160,24000,24020,10872350,삼성전자
2014-09-15,24140,24160,23920,24000,7161500,삼성전자
2014-09-16,24160,24300,24020,24120,7092400,삼성전자
2014-09-17,24140,24520,24140,24520,7545750,삼성전자
2014-09-18,24600,24600,24080,24200,9476750,삼성전자
2014-09-19,24460,24460,24120,24200,13435050,삼성전자
2014-09-22,24080,24080,23600,23760,16022100,삼성전자
2014-09-23,23560,23700,23220,23220,19541400,삼성전자
2014-09-24,23040,23220,22820,23000,15789200,삼성전자
2014-09-25,23240,23320,22940,23120,19414500,삼성전자
2014-09-26,23040,23700,22960,23700,12413550,삼성전자
2014-09-29,23860,24000,23400,23900,9401000,삼성전자
2014-09-30,23700,23760,23300,23680,12379300,삼성전자
2014-10-01,23480,23660,23120,23120,11929800,삼성전자
2014-10-02,23300,23300,22820,22820,12732750,삼성전자
2014-10-06,22900,23120,22760,23020,21252900,삼성전자
2014-10-07,23240,23720,23240,23240,10149150,삼성전자
2014-10-08,22840,23020,22480,22600,14720550,삼성전자
2014-10-10,22000,22280,21980,22100,21837450,삼성전자
2014-10-13,21640,22540,21560,22160,11344750,삼성전자
2014-10-14,22540,22920,22400,22540,16572550,삼성전자
2014-10-15,22560,22900,22400,22500,14143600,삼성전자
2014-10-16,22320,22420,22080,22300,15148300,삼성전자
2014-10-17,22120,22300,21740,21780,16281750,삼성전자
2014-10-20,22300,22340,22020,22120,9476750,삼성전자
2014-10-21,21880,22000,21620,21660,11766050,삼성전자
2014-10-22,21940,22080,21800,22080,11127700,삼성전자
2014-10-23,22260,22260,21800,21880,8505900,삼성전자
2014-10-24,22060,22240,21840,22240,8378450,삼성전자
2014-10-27,22020,22220,21740,21900,8388600,삼성전자
2014-10-28,21800,22000,21720,21820,6243850,삼성전자
2014-10-29,22000,22600,21800,22600,13726100,삼성전자
2014-10-30,22580,23660,22300,23620,24566950,삼성전자
2014-10-31,23960,25000,23700,24880,38623150,삼성전자
2014-11-03,25000,25040,24320,24700,13475800,삼성전자
2014-11-04,24380,24840,24100,24340,13000300,삼성전자
2014-11-05,24300,24500,23880,24040,10162150,삼성전자
2014-11-06,23960,24200,23860,24080,8570150,삼성전자
2014-11-07,24360,24360,23900,24120,6030200,삼성전자
2014-11-10,24520,25380,24440,25360,19202900,삼성전자
2014-11-11,25100,25220,24540,24620,12141400,삼성전자
2014-11-12,24620,24680,24380,24600,9079600,삼성전자
2014-11-13,24560,24640,23980,24000,11547150,삼성전자
2014-11-14,24020,24020,23600,23880,10621750,삼성전자
2014-11-17,23800,24400,23640,24100,9693950,삼성전자
2014-11-18,24400,24540,24300,24400,10754700,삼성전자
2014-11-19,24760,24760,24240,24360,12502750,삼성전자
2014-11-20,24120,24400,24120,24200,10024150,삼성전자
2014-11-21,24380,24520,24340,24460,12336350,삼성전자
2014-11-24,24940,24960,24200,24400,10284300,삼성전자
2014-11-25,24480,24480,23800,23800,17811050,삼성전자
2014-11-26,23800,24220,23640,24020,12287900,삼성전자
2014-11-27,25460,26020,25280,25280,44377800,삼성전자
2014-11-28,25900,25920,25480,25740,9844550,삼성전자
2014-12-01,25880,25960,25740,25900,12866850,삼성전자
2014-12-02,25900,25900,25320,25900,9222700,삼성전자
2014-12-03,26000,26020,25900,25960,9735500,삼성전자
2014-12-04,26040,26060,25960,26000,8871350,삼성전자
2014-12-05,26280,26280,26000,26040,5637800,삼성전자
2014-12-08,26060,26420,26040,26380,7916550,삼성전자
2014-12-09,26380,27140,26380,26980,13553100,삼성전자
2014-12-10,26920,26920,26340,26340,15977800,삼성전자
2014-12-11,26340,26380,25880,26100,20490850,삼성전자
2014-12-12,26060,26080,25480,25720,14397250,삼성전자
2014-12-15,25600,25600,25200,25460,14337950,삼성전자
2014-12-16,25400,25780,25360,25580,12894750,삼성전자
2014-12-17,25580,25660,25060,25320,13088650,삼성전자
2014-12-18,25320,25580,25040,25320,11808250,삼성전자
2014-12-19,25880,26560,25740,26560,18356500,삼성전자
2014-12-22,26900,26940,26360,26900,17943850,삼성전자
2014-12-23,26920,26980,26740,26780,10976350,삼성전자
2014-12-24,26780,26860,26780,26860,6257000,삼성전자
2014-12-26,26860,27100,26860,27040,11488100,삼성전자
2014-12-29,26900,26940,26580,26580,9637450,삼성전자
2014-12-30,26600,26700,26420,26540,10649100,삼성전자
2015-01-02,26800,26800,26540,26600,8774950,삼성전자
2015-01-05,26720,26720,26260,26660,10139500,삼성전자
2015-01-06,26300,26340,25760,25900,15235500,삼성전자
2015-01-07,25880,26220,25640,26140,14322750,삼성전자
2015-01-08,26780,26780,26200,26280,14477600,삼성전자
2015-01-09,26280,26440,26280,26280,9312400,삼성전자
2015-01-12,26260,26380,26020,26320,8325400,삼성전자
2015-01-13,26280,26800,26000,26780,12293400,삼성전자
2015-01-14,26780,27100,26700,26900,14332250,삼성전자
2015-01-15,26900,26980,26580,26680,14103900,삼성전자
2015-01-16,26680,26680,26260,26320,13568500,삼성전자
2015-01-19,26580,26980,26400,26860,6672950,삼성전자
2015-01-20,27000,27440,26900,27440,13278050,삼성전자
2015-01-21,27340,27900,27200,27900,16612650,삼성전자
2015-01-22,27960,27980,27560,27560,17957700,삼성전자
2015-01-23,28000,28000,27540,27720,12858750,삼성전자
2015-01-26,27500,27900,27280,27780,10153500,삼성전자
2015-01-27,27500,28000,27480,28000,9957200,삼성전자
2015-01-28,27720,27800,27480,27560,10831500,삼성전자
2015-01-29,27360,27900,27140,27200,13702250,삼성전자
2015-01-30,27200,27540,27200,27300,16110000,삼성전자
2015-02-02,27300,27540,27120,27360,10521000,삼성전자
2015-02-03,27600,27600,27180,27320,5654400,삼성전자
2015-02-04,27500,27620,27180,27180,9328900,삼성전자
2015-02-05,27180,27380,26920,27160,6770400,삼성전자
2015-02-06,26920,27480,26720,27440,8005050,삼성전자
2015-02-09,27200,27980,27140,27900,8693500,삼성전자
2015-02-10,28000,28000,27540,27560,6519350,삼성전자
2015-02-11,27480,27480,27080,27100,9973800,삼성전자
2015-02-12,26800,27160,26620,26880,10748200,삼성전자
2015-02-13,27200,27220,26900,27220,6522900,삼성전자
2015-02-16,27360,27480,27220,27480,6226500,삼성전자
2015-02-17,27480,27540,27280,27540,5745000,삼성전자
2015-02-23,27560,27800,27320,27340,15301800,삼성전자
2015-02-24,27700,27780,27280,27340,10863250,삼성전자
2015-02-25,27600,27700,27460,27580,8374250,삼성전자
2015-02-26,27580,27600,27360,27500,8179150,삼성전자
2015-02-27,27500,27520,27140,27140,13009400,삼성전자
2015-03-02,27500,28460,27340,28460,21805600,삼성전자
2015-03-03,28700,28740,28120,28360,13748800,삼성전자
2015-03-04,28220,28800,28200,28740,11603100,삼성전자
2015-03-05,28780,28860,28340,28440,9615600,삼성전자
2015-03-06,28280,28980,28120,28840,11733500,삼성전자
2015-03-09,28800,28800,28400,28400,7814600,삼성전자
2015-03-10,28680,28860,28400,28420,10419850,삼성전자
2015-03-11,28380,29580,28360,29480,21108650,삼성전자
2015-03-12,29200,29460,28940,28940,19153200,삼성전자
2015-03-13,29220,29580,29100,29140,9413100,삼성전자
2015-03-16,29160,29740,29100,29400,8974550,삼성전자
2015-03-17,29400,30000,29200,29940,13661150,삼성전자
2015-03-18,29920,30120,29720,30060,12464350,삼성전자
2015-03-19,30200,30200,29400,29400,13225800,삼성전자
2015-03-20,29500,29600,29200,29280,12704950,삼성전자
2015-03-23,29240,29480,29160,29340,8122900,삼성전자
2015-03-24,29100,29560,29100,29520,9113150,삼성전자
2015-03-25,29740,29760,29440,29700,9369050,삼성전자
2015-03-26,29000,29120,28420,28420,21005950,삼성전자
2015-03-27,28300,28960,28300,28420,16065800,삼성전자
2015-03-30,28500,28680,28240,28560,8955500,삼성전자
2015-03-31,28980,29040,28600,28820,9842650,삼성전자
2015-04-01,28740,28740,28400,28460,7266050,삼성전자
2015-04-02,28680,28800,28460,28680,6903400,삼성전자
2015-04-03,28680,28800,28400,28680,6270150,삼성전자
2015-04-06,28860,29800,28700,29400,10582600,삼성전자
2015-04-07,29560,29700,29240,29240,9526050,삼성전자
2015-04-08,29400,29700,29200,29580,7773400,삼성전자
2015-04-09,29400,29780,29400,29660,9107550,삼성전자
2015-04-10,29600,29880,29560,29800,9960100,삼성전자
2015-04-13,29580,29820,29360,29580,10293300,삼성전자
2015-04-14,29700,29700,29300,29480,9429750,삼성전자
2015-04-15,29200,29400,28540,28920,13551050,삼성전자
2015-04-16,29240,29540,28940,29540,10762350,삼성전자
2015-04-17,29540,29560,28940,29000,10172300,삼성전자
2015-04-20,28920,28960,28460,28600,12394900,삼성전자
2015-04-21,28420,28900,28400,28880,11852650,삼성전자
2015-04-22,28880,29460,28720,29220,12655550,삼성전자
2015-04-23,29400,29400,28800,29020,9245150,삼성전자
2015-04-24,28980,29100,28000,28200,19089900,삼성전자
2015-04-27,28200,28220,27500,27900,16517150,삼성전자
2015-04-28,27800,28000,27180,27320,15697300,삼성전자
2015-04-29,27340,27880,27280,27700,10895650,삼성전자
2015-04-30,27700,28360,27580,28200,18352850,삼성전자
2015-05-04,28140,28460,27940,28000,8283700,삼성전자
2015-05-06,27800,27820,27120,27240,13270500,삼성전자
2015-05-07,27240,27500,27080,27400,10257400,삼성전자
2015-05-08,27320,27400,26760,26760,9488100,삼성전자
2015-05-11,27200,27200,26720,26720,9640450,삼성전자
2015-05-12,26900,27060,26480,26620,10633200,삼성전자
2015-05-13,26980,26980,26520,26660,9877250,삼성전자
2015-05-14,26820,26860,26560,26800,8488500,삼성전자
2015-05-15,27100,27120,26420,26520,8922350,삼성전자
2015-05-18,26700,26700,26180,26400,9626850,삼성전자
2015-05-19,26420,27100,26140,26760,8680900,삼성전자
2015-05-20,26980,27400,26820,27320,10291450,삼성전자
2015-05-21,27420,27440,26880,27040,7210600,삼성전자
2015-05-22,27060,27060,26700,27000,8195800,삼성전자
2015-05-26,27320,27380,26720,27240,10034150,삼성전자
2015-05-27,27200,27320,26260,26280,17265450,삼성전자
2015-05-28,26340,26420,26020,26180,15048150,삼성전자
2015-05-29,26400,26420,25940,26140,17380750,삼성전자
2015-06-01,26000,26020,25760,25820,10921950,삼성전자
2015-06-02,26000,26060,25760,26060,8757550,삼성전자
2015-06-03,26060,26320,25300,25460,11769400,삼성전자
2015-06-04,26300,26820,26100,26740,19411950,삼성전자
2015-06-05,26500,27100,26400,26820,9828150,삼성전자
2015-06-08,26900,26940,26260,26280,10118950,삼성전자
2015-06-09,26000,26200,25360,25640,13735250,삼성전자
2015-06-10,25640,25880,25240,25240,12501700,삼성전자
2015-06-11,25260,25480,25060,25140,15314050,삼성전자
2015-06-12,25560,25740,25280,25540,11741500,삼성전자
2015-06-15,25100,25480,25100,25400,8067800,삼성전자
2015-06-16,25400,25480,24900,25100,12767600,삼성전자
2015-06-17,25000,25320,24800,25080,9452300,삼성전자
2015-06-18,25180,25580,25020,25300,8247600,삼성전자
2015-06-19,25320,25560,25200,25320,7094750,삼성전자
2015-06-22,25820,25920,25520,25620,6370900,삼성전자
2015-06-23,26180,26560,25820,26420,10159000,삼성전자
2015-06-24,26000,26220,25820,26040,10198000,삼성전자
2015-06-25,25800,26060,25380,25380,10695800,삼성전자
2015-06-26,25040,25800,25040,25560,10347500,삼성전자
2015-06-29,25380,25700,25120,25620,11519950,삼성전자
2015-06-30,25520,25700,25320,25360,9870350,삼성전자
2015-07-01,25360,26040,25180,25900,8324900,삼성전자
2015-07-02,25720,26080,25700,25980,8223000,삼성전자
2015-07-03,25740,25880,25340,25360,7130200,삼성전자
2015-07-06,25060,25200,24460,24600,10099950,삼성전자
2015-07-07,24400,25180,24400,24800,12478250,삼성전자
2015-07-08,24800,25020,24640,24780,11780950,삼성전자
2015-07-09,24600,25300,24520,25300,14030500,삼성전자
2015-07-10,25140,25320,24960,25180,9573400,삼성전자
2015-07-13,25000,25440,24900,25320,7672050,삼성전자
2015-07-14,25300,25400,24420,24500,19989700,삼성전자
2015-07-15,24500,24760,24480,24700,8370650,삼성전자
2015-07-16,24460,25740,24460,25640,11173450,삼성전자
2015-07-17,26000,26220,25560,26100,14861650,삼성전자
2015-07-20,25820,26080,25460,25500,6446400,삼성전자
2015-07-21,25500,25540,24940,25260,9702750,삼성전자
2015-07-22,24880,25200,24700,25060,13416150,삼성전자
2015-07-23,24880,25060,24680,24680,10448250,삼성전자
2015-07-24,24540,24760,24480,24580,9829200,삼성전자
2015-07-27,24580,24940,24560,24600,12152000,삼성전자
2015-07-28,24480,25020,24380,24600,13381350,삼성전자
2015-07-29,25000,25500,24620,25260,13734450,삼성전자
2015-07-30,25160,25200,24300,24300,15419600,삼성전자
2015-07-31,24400,24440,23500,23700,19579450,삼성전자
2015-08-03,23680,23680,23320,23500,9844550,삼성전자
2015-08-04,23500,23740,23400,23640,12844350,삼성전자
2015-08-05,23640,23640,23160,23180,12802500,삼성전자
2015-08-06,23100,23120,22300,22300,20199050,삼성전자
2015-08-07,22400,22740,22300,22720,13787100,삼성전자
2015-08-10,22800,22840,22600,22820,5722500,삼성전자
2015-08-11,23020,23580,22960,23140,11664300,삼성전자
2015-08-12,23000,23280,22800,23080,11154000,삼성전자
2015-08-13,23060,23060,22760,22800,7520550,삼성전자
2015-08-17,22800,22820,22080,22080,11360850,삼성전자
2015-08-18,22360,22820,22340,22620,11583600,삼성전자
2015-08-19,23380,23520,22820,23080,20070750,삼성전자
2015-08-20,23260,23420,22600,22780,10805950,삼성전자
2015-08-21,21980,22560,21920,22020,20442550,삼성전자
2015-08-24,21760,22300,20660,21580,22429600,삼성전자
2015-08-25,21580,22140,21340,21580,19625950,삼성전자
2015-08-26,21360,21480,21000,21340,27947600,삼성전자
2015-08-27,21640,21720,21260,21340,24769400,삼성전자
2015-08-28,21720,21720,21460,21620,23111150,삼성전자
2015-08-31,21420,21780,21040,21780,20415450,삼성전자
2015-09-01,21780,21960,21620,21700,12018600,삼성전자
2015-09-02,21380,21900,21300,21800,15634150,삼성전자
2015-09-03,22040,22460,21860,22440,15257100,삼성전자
2015-09-04,22880,22880,22360,22580,12586700,삼성전자
2015-09-07,22580,22580,22100,22240,9590250,삼성전자
2015-09-08,22260,22720,22120,22620,9116500,삼성전자
2015-09-09,22920,22940,22720,22940,12968800,삼성전자
2015-09-10,22600,22780,22360,22680,18128400,삼성전자
2015-09-11,22520,22660,22300,22300,10208350,삼성전자
2015-09-14,22400,22480,22200,22480,8353650,삼성전자
2015-09-15,22280,22560,22260,22460,11647800,삼성전자
2015-09-16,22420,23140,22420,23040,17188150,삼성전자
2015-09-17,23060,23140,22880,23140,13698000,삼성전자
2015-09-18,22900,23840,22700,23800,21813500,삼성전자
2015-09-21,23260,23460,23000,23000,10267950,삼성전자
2015-09-22,22860,23000,22600,22900,12533750,삼성전자
2015-09-23,22880,22880,22500,22620,9882450,삼성전자
2015-09-24,22520,22700,22500,22520,6636050,삼성전자
2015-09-25,22400,22500,22180,22240,10458000,삼성전자
2015-09-30,22000,22680,21800,22680,22946800,삼성전자
2015-10-01,22800,22900,22420,22680,12052050,삼성전자
2015-10-02,22240,22660,22240,22380,13715100,삼성전자
2015-10-05,22380,22620,22300,22300,12096750,삼성전자
2015-10-06,22600,23100,22540,23020,19149350,삼성전자
2015-10-07,23960,25040,23720,25020,39975100,삼성전자
2015-10-08,25000,25580,25000,25400,28533850,삼성전자
2015-10-12,25200,25260,24940,25200,18948700,삼성전자
2015-10-13,25200,25440,24960,25040,9900000,삼성전자
2015-10-14,24960,25200,24740,25080,8752550,삼성전자
2015-10-15,24880,25640,24860,25380,12425150,삼성전자
2015-10-16,25300,25380,25180,25300,7198400,삼성전자
2015-10-19,25140,25300,24980,25120,5853500,삼성전자
2015-10-20,25200,25460,25120,25320,7517350,삼성전자
2015-10-21,25300,25640,25180,25400,6978350,삼성전자
2015-10-22,25600,25900,25380,25600,11533650,삼성전자
2015-10-23,26000,26000,25560,25780,13153550,삼성전자
2015-10-26,25960,25960,25440,25840,7608250,삼성전자
2015-10-27,25640,25980,25620,25960,6612050,삼성전자
2015-10-28,25880,26160,25820,26160,13565150,삼성전자
2015-10-29,26600,27840,26480,26500,31523550,삼성전자
2015-10-30,26900,27800,26820,27440,25469250,삼성전자
